STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,LAT,LNG,LATFORMAT,LNGFORMAT,STATE
999999,53138,20130405,55.3,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,63,46.6, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53139,20130402,77.5,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   89.4*,66.4, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53139,20130403,79.8,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   93.0*,62.4, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53139,20130404,82,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,96.8,67.8, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53139,20130405,89.2,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,96.8,82.4, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53149,20130402,44.8,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,56.7,40.3, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53149,20130403,47.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,61.9,37.4, 0.05G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53149,20130404,52.1,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   67.6*,37.8, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53149,20130405,62.4,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,68,56.1, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53150,20130402,39.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,50.4,34.7, 0.05G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53150,20130403,47,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,59.2,40.5, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53150,20130404,45,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,57.6,38.5, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53150,20130405,40.9,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,44.8,38.1, 0.34G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53151,20130402,57.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,71.8,50, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53151,20130403,58.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,78.8,48.6, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53151,20130404,58.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,76.1,50.2, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53151,20130405,63.5,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,73.4,54.1, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53152,20130402,55.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   63.0*,45.5, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53152,20130403,55.1,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,63,48, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53152,20130404,55.5,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,64.2,52.5, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53152,20130405,59.8,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,62.4,57.9, 0.02G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53154,20130402,71.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,86.2,59, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53154,20130403,73,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,91.6,52.2, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53154,20130404,76.8,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,90.3,58.8, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53154,20130405,85.5,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,90.3,81.1, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53155,20130402,44.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,60.4,28.4, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53155,20130403,46.3,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,65.1,28, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53155,20130404,50.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,70,30.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53155,20130405,60.4,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,68.9,53.1, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53156,20130402,67.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,81.9,48, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53156,20130403,71.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   83.5*,50.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53156,20130404,71.1,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,86.7,54.5, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53156,20130405,78.1,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,85.6,68.4, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53159,20130402,55.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,72.7,38.7, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53159,20130403,53.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,70.3,35.6, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53159,20130404,54.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,79.2,34.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53159,20130405,71.1,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,78.6,65.7, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53160,20130402,56.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,75.7,36.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53160,20130403,59.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,79.3,39.7, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53160,20130404,61.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,81,41.7, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53160,20130405,71.1,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,79,61.2, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53162,20130402,65.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,83.1,43.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53162,20130403,67,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   84.4*,46.4, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53162,20130404,68,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,87.8,49.1, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53162,20130405,77.2,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,86.2,64, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53163,20130402,38.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,52,29.1, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53163,20130403,30.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,45,23, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53163,20130404,38,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,50.9,31.3, 0.05G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53163,20130405,43.2,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,48.9,39.7, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53164,20130402,59.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,75.6,46.4, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53164,20130403,60.1,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,75.6,46.6, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53164,20130404,62.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   79.9*,46.8, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53164,20130405,75.8,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,80.1,68.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53165,20130402,42.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   55.6*,38.3, 0.52G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53165,20130403,47.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,63.5,34.3, 0.11G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53165,20130404,52.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,69.8,37.4, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53165,20130405,63.1,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,69.3,57.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53167,20130402,40.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   55.0*,32, 0.24G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53167,20130403,44.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,61.7,30, 0.32G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53167,20130404,48.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,66,32.5, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53167,20130405,56.9,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,65.1,50.7, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53168,20130402,66.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,82.4,45.1, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53168,20130403,68.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,86.4,46.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53168,20130404,70.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,88.5,50, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53168,20130405,79.4,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,86.9,68.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53169,20130402,41.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,57.4,29.5, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53169,20130403,42.5,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,56.8,31.1, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53169,20130404,48.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,63.3,35.8, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53169,20130405,54.1,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,61.9,46.4, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53170,20130402,42.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,59.5,24.1, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53170,20130403,44.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,60.3,28.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53170,20130404,44.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,67.5,25.3, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53170,20130405,55.4,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,65.1,47.8, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53171,20130402,44.5,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,59.7,35.8, 0.13G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53171,20130403,46.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,65.8,27.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53171,20130404,50.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,69.6,32.2, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53171,20130405,61,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,67.6,50.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53172,20130402,69.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,86,52.2, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53172,20130403,74.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   90.7*,58.5, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53172,20130404,76.8,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,93.7,58.3, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53172,20130405,87.7,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,91.4,81.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53173,20130402,48.8,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,65.5,35.1, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53173,20130403,42.5,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,61.3,23.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53173,20130404,49.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,67.1,27.3, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53173,20130405,59.6,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,65.7,50.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53176,20130402,68.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,   83.8*,53.6, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53176,20130403,71.5,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,87.1,53.4, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53176,20130404,73.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,91.4,55.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53176,20130405,84.3,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,90.9,76.3, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53848,20130402,66.1,18,44.4,18,1019.2,18,1014.7,18,9.8,18,6.4,18,14,19,   78.1*,  50.0*, 0.00I,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53848,20130403,59,24,53.3,24,1016.3,19,1011.7,24,8,24,6.5,24,22,33,   63.0*,  53.6*, 0.00G,999.9,10010,40695,-96854,40.695,-96.854,NE
999999,53848,20130404,60,5,55.2,5,9999.9,0,1010.3,5,9.6,5,5.8,5,7,999.9,   60.8*,  59.0*, 0.56G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53877,20130402,46.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,55.9,35.1, 0.02G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53877,20130403,46.3,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,58.1,35.2, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53877,20130404,40.5,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,52.3,34, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53877,20130405,37.8,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,38.3,37.4, 0.56G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53878,20130402,47.1,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,55.8,37, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53878,20130403,46.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,57.7,38.1, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53878,20130404,40.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,52.5,34.3, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53878,20130405,37.1,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,37.4,36.7, 0.67G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53926,20130402,40.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,53.2,37.4, 0.07G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53926,20130403,38.8,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,40.3,37.8, 0.75G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53926,20130404,42.5,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,56.1,33.4, 1.39G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53926,20130405,48.4,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,55.2,42.6, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53927,20130402,40.3,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,53.1,37.2, 0.07G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53927,20130403,38.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,40.1,37.6, 0.73G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53927,20130404,42.2,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,56.3,33.6, 1.33G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53927,20130405,47.1,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,55.6,39.2, 0.26G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53960,20130402,64.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,75.7,53.6, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53960,20130403,63.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,72.7,  54.0*, 0.63G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53960,20130404,51.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,56.8,48.7, 1.39G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53960,20130405,49.8,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,53.1,48, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53961,20130402,57.5,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,73.4,48.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53961,20130403,46.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,64.6,42.6, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53961,20130404,44.3,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,46.8,43.2, 0.64G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53961,20130405,44.7,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,46.2,43.3, 0.04G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53968,20130402,68.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,79.2,60.3, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53968,20130403,55,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,71.4,48.4, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53968,20130404,46.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,49.8,43.9, 0.33G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53968,20130405,47.9,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,48.9,43.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53974,20130402,38.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,53.2,26.1, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53974,20130403,40.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,51.6,28.8, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53974,20130404,42.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,63.5,25.7, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,53974,20130405,54.1,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,63.1,48.2, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54794,20130402,34.1,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,44.1,28.2, 0.51G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54794,20130403,34,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,44.4,28, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54794,20130404,39.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,53.8,27.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54794,20130405,45.9,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,51.6,41.5, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54795,20130402,34.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,44.6,28, 0.45G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54795,20130403,34.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,44.6,28.6, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54795,20130404,39.6,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,55,26.1, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54795,20130405,45.7,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,51.8,42.1, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54796,20130402,35.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,41.5,25.2, 0.04G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54796,20130403,35,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,45.1,25.2, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54796,20130404,37.1,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,48.2,26.1, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54796,20130405,38.2,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,39.2,37.6, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54797,20130402,35.7,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,42.4,24.4, 0.03G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54797,20130403,34.9,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,45.1,25.5, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54797,20130404,37,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,48.4,25.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54797,20130405,38.4,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,39.2,37.6, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54808,20130402,32.8,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,46.6,20.5, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54808,20130403,34.4,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,49.1,20.5, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54808,20130404,42,24,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,58.1,26.2, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
999999,54808,20130405,44.2,6,9999.9,0,9999.9,0,9999.9,0,999.9,0,999.9,0,999.9,999.9,57.6,36.9, 0.00G,999.9,0,40695,-96854,40.695,-96.854,NE
